Investor_Name,PageRank_Centrality,Degree
Ben Lerer,4.373280098536641e-05,18
NYSBTIF,4.372009869961409e-05,4
Seed Capital Fund,4.372009869961409e-05,4
John Seely Brown,4.371661099832004e-05,8
John Borthwick,4.371661099832004e-05,8
Verlinvest,4.370012775358656e-05,6
Nortel Networks,4.3699013368545064e-05,10
Sergei Gribov,4.3690619711652115e-05,3
Spirit Capital Partners,4.368222090180821e-05,4
Clarian Health Ventures,4.367544444970948e-05,14
Tech Wildcatters,4.365810577807796e-05,4
CapMan Oyj,4.365024466166048e-05,6
Kramer Capital Partners,4.3647212359804916e-05,2
LaunchCyte,4.3647212359804916e-05,2
Shin Ryoku Trust,4.363494249169847e-05,3
Sublime IP,4.363494249169847e-05,3
JFDI.Asia,4.363494249169847e-05,3
Harry Sloan,4.362235054724006e-05,3
Leslie Moonves,4.362235054724006e-05,3
Cal Ripken,4.362235054724006e-05,3
Tellabs,4.3605890818579174e-05,9
Bellingham Angel Organization,4.359739846691689e-05,7
Duke Energy Corporation,4.359079027654305e-05,12
Warren Stephens,4.357949429386388e-05,7
Bolt Ventures,4.3578197113825264e-05,4
TIF Ventures Pte,4.3565012906756786e-05,13
ZINO Society,4.353964116458692e-05,6
Singapore Bio-Innovations,4.351829303737471e-05,16
Omni Capital,4.351717899155804e-05,6
Dasha Zhukova,4.3502161106630625e-05,16
Wendi Murdoch,4.3502161106630625e-05,16
STC Ventures,4.349318707415155e-05,2
Sam Pullara,4.349191533065538e-05,16
Hiroshi Mikitani,4.346993724577404e-05,13
Lars Dalgaard,4.346993724577404e-05,13
Signal Ventures,4.345666787015125e-05,12
Augmentum Capital,4.3452165717628005e-05,7
Neo Technology Ventures,4.3444119399301704e-05,9
Creative Artists Agency,4.343401781462407e-05,14
Corriente Biotechnology Partners,4.342746257682727e-05,12
Och-Ziff Capital Management,4.342746257682727e-05,12
BMW i Ventures,4.341868664802151e-05,12
First Ventures,4.340577742072043e-05,7
Joel Poloney,4.3397313862188495e-05,18
Kevin Chou,4.3397313862188495e-05,18
Saad Kahn,4.3397313862188495e-05,18
Roy Sehgal,4.3397313862188495e-05,18
dsskjfmt,4.3393129132732145e-05,8
Leslie Murdock,4.338838389251113e-05,13
Chris Lynch,4.338838389251113e-05,13
Mike Santullo,4.338838389251113e-05,13
Alan Phillips,4.338838389251113e-05,13
Mark Rose,4.338838389251113e-05,13
Phillip Stauffer,4.338838389251112e-05,13
Biotech Turnaround Fund (BTF),4.338391537376839e-05,16
Hygea VCT,4.338268702023424e-05,5
Absurd Capital,4.336461549311485e-05,3
RSJ Private Equity,4.336461549311484e-05,3
Michael Chasen,4.333705181273924e-05,12
Westfield Capital Management,4.333059380858837e-05,16
Brett Ratner,4.332070869300101e-05,5
3TS Cisco Growth Fund,4.332070869300101e-05,5
EstÃ©e Lauder,4.332070869300101e-05,5
Reliance BIG Entertainment,4.3320708693001004e-05,5
Jean Piggozzi,4.3320708693001004e-05,5
Carpe Diem Capital Management,4.3305861265900435e-05,9
Fifth Third Asset Management,4.3305861265900435e-05,9
Balyasny Asset Management,4.3305861265900435e-05,9
Rima Management,4.3305861265900435e-05,9
Daniel Gimenez,4.330170024376599e-05,4
Vicente Arias,4.330170024376599e-05,4
Toshiba Corporation,4.322332696184933e-05,11
Tom McDonnell,4.321055951344923e-05,3
Chuck Clough,4.321055951344923e-05,3
Peter Lynch,4.321055951344923e-05,3
Inventec Appliances,4.318171940429138e-05,13
Nick Hanauer,4.3175315109615666e-05,7
Pete Higgins,4.3175315109615666e-05,7
Solon Ventures,4.316736319607453e-05,7
Atlantic Capital Partners,4.316176542604023e-05,5
Schooner Capital,4.314787499711425e-05,10
China-Israel Value Capital,4.312376264716448e-05,4
Ã–stersjÃ¶stiftelsen,4.3095438199219525e-05,2
Zions First National Bank,4.30904813118425e-05,2
Five Ventures,4.3088071774790055e-05,6
Digitalents Capital,4.3088071774790055e-05,6
Private Life Biomed,4.3059535183727625e-05,14
Cape Securities,4.3059535183727625e-05,14
Biofrontier Partners,4.3059535183727625e-05,14
Zesiger Capital,4.3059535183727625e-05,14
Sano Ventures,4.3059535183727625e-05,14
Mizuho Securities,4.3059535183727625e-05,14
Christoph Daniel,4.3031678294878335e-05,3
Marc Schmidheiny,4.3031678294878335e-05,3
Ronald O. Perelman,4.3025422460629815e-05,6
Andrew Tisch,4.3025422460629815e-05,6
Stanley F. Druckenmiller,4.3025422460629815e-05,6
Kenneth G. Langone,4.3025422460629815e-05,6
Joseph R. Perella,4.3025422460629815e-05,6
Steve Elrick,4.3023632756171716e-05,8
Chris Evdemon,4.3023632756171716e-05,8
Diederik Zwager,4.3023632756171716e-05,8
David Webster,4.3023632756171716e-05,8
Porter Erisman,4.3023632756171716e-05,8
Publicis Groupe,4.3023632756171716e-05,8
DTU Innovation,4.301482902866402e-05,5
Amcref Community Capital,4.301456381710941e-05,2
Keller Enterprises,4.301456381710941e-05,2
Climate Change Capital,4.300785713029117e-05,9
Jon Staenberg,4.299922052848866e-05,14
Quaker Partners,4.2983042221259744e-05,14
Moore Venture Partners,4.298097334760325e-05,8
Mike Brown Jr,4.297820998502456e-05,11
Ron Bouganim,4.29751210748576e-05,16
West Health Investment Fund,4.297189904562706e-05,12
Rick Thompson,4.2968440294138835e-05,15
Michael Widenius,4.2967792606985636e-05,4
David Axmark,4.2967792606985636e-05,4
Marc Samwer,4.292822375295136e-05,3
Oliver Samwer,4.292822375295136e-05,3
Alexander Samwer,4.292822375295136e-05,3
Radical Investments,4.292423367937653e-05,12
VaynerMedia,4.292402275574366e-05,17
Karl Mehta,4.287220890121237e-05,3
Venture Lab,4.287220890121237e-05,3
Council Capital,4.2864290735936555e-05,7
Jeff Stibel,4.285494463625602e-05,13
Rutledge Vine Capital,4.285319185688281e-05,5
Dot Edu Ventures,4.28310645886064e-05,10
Crimson Investment,4.282394197754632e-05,14
NewMargin Ventures,4.281709926728481e-05,5
L. Ferrari Overseas Investments,4.281709926728481e-05,5
Development Principles Fund,4.281709926728481e-05,5
EV Group,4.279841052826628e-05,4
RTAventures,4.278559981935642e-05,15
Lang & Schwarz,4.278244444229889e-05,3
VHB Ventures,4.278244444229889e-05,3
Mallin Venture,4.2782317479426644e-05,2
Sembcorp Industries,4.2782317479426644e-05,2
David Hirsch,4.276749919261608e-05,9
Black Coral Capital,4.275553274176547e-05,8
Oneiros Investments,4.271760141581855e-05,2
Benedetta Spinola,4.271760141581855e-05,2
Lukas Biewald,4.271197639090661e-05,16
Mikael Berner,4.271197639090661e-05,16
Newlight Management,4.26928849278606e-05,9
Scottish Enterprise,4.269238777217019e-05,6
Innovation Ulster Ltd,4.268714934426624e-05,2
Corning Innovation,4.266879767466807e-05,7
Justin Bieber,4.2667744230663665e-05,11
Merieux Developpement,4.266518047719377e-05,4
David Cummings,4.265003803574389e-05,9
Mike Homer,4.264542730732565e-05,9
Edward Harvey,4.263500343245282e-05,4
Gunter Pfau,4.263500343245282e-05,4
Packard Holdings,4.263500343245282e-05,4
Yuxi Pacific,4.263500343245282e-05,4
GREE Ventures,4.262348061601641e-05,7
Cem Sertoglu,4.2611601113455374e-05,11
Javier PÃ©rez,4.2611601113455374e-05,11
Pawel Chudzinski,4.2611601113455374e-05,11
S-Beteiligungen,4.2601400256114007e-05,6
Shaw Group,4.2591546380769614e-05,3
350 Capital,4.2591546380769614e-05,3
Strategic angels,4.2591546380769614e-05,3
Ardesta,4.258407019254109e-05,10
EVP Capital Management,4.2579637872986134e-05,7
Martin Roscheisen,4.257631168417424e-05,13
Thomas Verghese,4.257631168417424e-05,13
RhÃƒÂ´ne DauphinÃƒÂ© DÃƒÂ©veloppement,4.256647541228654e-05,4
Everbright Investment & Management,4.256055830984482e-05,3
Munich Venture Partners,4.2557903071226414e-05,11
Signature Capital,4.255065474090481e-05,10
CITA Gestion,4.254753815814231e-05,4
WS Ventures Management,4.25443750167009e-05,6
WS Capital Management,4.25443750167009e-05,6
AWM Investment Company,4.25443750167009e-05,6
Fin Posillipo,4.254047674479432e-05,1
India Venture Partners,4.249727831686342e-05,6
GFI Group,4.249584492918461e-05,6
Van Herk Biotech,4.248048772653913e-05,6
Altimeter Capital,4.2466374596793596e-05,15
Paramount BioCapital Asset Management,4.245989882976503e-05,10
Devaraj Southworth,4.243977132636706e-05,10
Natixis Private Equity,4.243446173915192e-05,12
Richard Branson,4.241545119904087e-05,14
Jason Knapp,4.2413706547350597e-05,11
Valero Energy,4.240425212014358e-05,8
Hermes Growth Partners,4.2379596329329655e-05,7
Paulson & Co.,4.236093548789794e-05,3
Jim Donald,4.236093548789794e-05,3
Centerbridge Partners,4.236093548789794e-05,3
Marco Marinucci,4.2360538920276583e-05,4
Monthly Ventures,4.2360538920276583e-05,4
Buddy Arnheim,4.2360538920276583e-05,4
Georgios Papadopoulos,4.2360538920276583e-05,4
Equus Capital,4.2352305945933786e-05,8
Hydrazine Capital,4.234865067343379e-05,14
@Ventures,4.233966255154247e-05,10
Zobito,4.2335402602408944e-05,2
Tribune Strategic Investments,4.233086621458142e-05,11
FranÃ§ois Tison,4.2325044844032085e-05,4
Emanuele Levi,4.2325044844032085e-05,4
Paul Degueuse,4.2325044844032085e-05,4
Mingly China Growth Fund,4.232484435198642e-05,8
Varma Mutual Pension Insurance Company,4.2319736277862734e-05,4
Ru-net,4.231421398820661e-05,10
CEI Ventures,4.23052808058486e-05,7
Joel Peterson,4.228366816266558e-05,13
International Society of Angel Investors,4.2259966657117765e-05,3
Investments Search Friends,4.2259966657117765e-05,3
Quadriplay Venture,4.2259966657117765e-05,3
Ironside Ventures,4.225705864616842e-05,15
Acequia Capital,4.2233889820990356e-05,16
Microventures,4.2214705288931945e-05,14
Calculus Capital,4.220236766973735e-05,9
Providence Investment Company Limited,4.220236766973735e-05,9
University of Cambridge Enterprise Fund,4.220236766973735e-05,9
Peter Collins,4.220236766973735e-05,9
Ryan Steelberg,4.219646819390732e-05,13
BioMed Ventures,4.21665528025835e-05,11
Saki Georgiadis,4.215642045820774e-05,11
Sokratis Papafloratos,4.215642045820774e-05,11
Darran Garnham,4.215642045820774e-05,11
Digital Century Capital,4.213873201672016e-05,13
TAMC,4.213873201672016e-05,13
Vertex,4.213873201672016e-05,13
Karen Riley,4.213532286935798e-05,10
Jesse Engle,4.213532286935798e-05,10
Francine Hardaway,4.213532286935798e-05,10
Kyle Sollenberger,4.213532286935798e-05,10
Suraj Rajwani,4.213532286935798e-05,10
Todd Richardson,4.213532286935798e-05,10
North Bay Angels,4.2126522292516205e-05,11
Benjamin RohÃ©,4.212128847638725e-05,1
Clal Finance Mutual Funds Ltd,4.212128847638725e-05,1
Gigadea,4.212128847638725e-05,1
HamiltonTech Capital Partners,4.212128847638725e-05,1
IBIS Media VCT 1,4.212128847638725e-05,1
Companisto Venture Capital GmbH,4.212128847638725e-05,1
Idea Ventura,4.212128847638725e-05,1
Jason Coppola,4.212128847638725e-05,1
FundaciÃ³n Chile,4.212128847638725e-05,1
eCoast,4.212128847638725e-05,1
Goldin Ventures,4.211153306014616e-05,9
Carnegie Mellon University,4.210511558082681e-05,3
Smart Technology Ventures,4.2094843876583724e-05,13
Shawn V. Gruver,4.2073992693688876e-05,13
NCB Ventures,4.2060053076775567e-05,8
Brooklyn Bridge Ventures,4.205794254220212e-05,13
Tandem Entrepreneurs,4.205393411838435e-05,6
eXeed Technology,4.2049917323585124e-05,3
FCA Venture Partners,4.203654483014829e-05,2
Venrex Investment Management,4.203427209708672e-05,10
Scott Siegler,4.2030792612784985e-05,10
Anthony Faillace,4.2030792612784985e-05,10
Jeff Lo,4.2030792612784985e-05,10
Deerfield Management,4.202912140404715e-05,14
JÃ¶rg Trouvain,4.199800082037351e-05,4
Hudson River Angels,4.198725259213799e-05,14
Rick Inatome,4.197522049986967e-05,7
Evan Rifkin,4.196185386661108e-05,16
Jon Medved,4.195858234756384e-05,5
Venture Strategy Partners,4.195702871467396e-05,13
Todd Dipaola,4.191983199371946e-05,1
Wences Casares,4.191646207261014e-05,12
Errol Damelin,4.191646207261014e-05,12
Shaun Di Gregorio,4.191646207261014e-05,12
Gordon Rubenstein,4.191646207261014e-05,12
MasterCard Worldwide,4.189173997051462e-05,11
Tyler Brule,4.187612693247903e-05,10
Brian Behlendorf,4.187612693247903e-05,10
Daniel Sachs,4.187612693247903e-05,10
Kim Weckstrom,4.187612693247903e-05,10
Ami Hasan,4.187612693247903e-05,10
Brigette Lau,4.186634598400961e-05,10
Joannie Fischer,4.186634598400961e-05,10
Issac Taylor,4.186634598400961e-05,10
Jennifer Coogan,4.186634598400961e-05,10
Southpoint Capital Advisors,4.18241640563934e-05,7
Rick Nielsen,4.181810149551824e-05,4
David Lowery,4.181810149551824e-05,4
David Kalt,4.181810149551824e-05,4
Debiopharm Diagnostics SA,4.180988207988605e-05,7
Rebright Partners,4.179270607510485e-05,6
Gary Dillabough,4.178623651373896e-05,7
Das Narayandas,4.178623651373896e-05,7
Silicon Valley Angels,4.178623651373896e-05,7
Ian Brady,4.178623651373896e-05,7
Naren Agrawal,4.178623651373896e-05,7
TRI Capital,4.176096202777096e-05,4
Henric Suuronen,4.175790259116047e-05,5
Direct Group,4.175688012451891e-05,11
Voodoo Ventures,4.175677083845095e-05,12
Crescent Ridge Partners Ventures,4.173802542560968e-05,4
Rancho Santa Fe Partners,4.173802542560968e-05,4
Rady Venture Fund,4.173802542560968e-05,4
NIF Ventures,4.173065447720971e-05,11
Adam Mosseri,4.1727552932083714e-05,16
Elliot Shmukler,4.1727552932083714e-05,16
TD Securities,4.172500899324492e-05,7
TheNetValue,4.171335311076434e-05,1
Societe Generale  Asset Management,4.167349939901957e-05,8
QTV Capital,4.164159872400812e-05,13
Cheyenne Capital,4.164098518767057e-05,15
Heliant Ventures,4.163983477284322e-05,3
The BAM trust,4.163711724711016e-05,11
Bootfish,4.163711724711016e-05,11
Red Globe,4.163711724711016e-05,11
Olaf J. Olafsson,4.163711724711016e-05,11
David Higley,4.163711724711016e-05,11
Sooboon Koh,4.163711724711016e-05,11
David Helgason,4.163711724711016e-05,11
Fa Diese 2,4.1636757418711984e-05,4
Grishin Robotics,4.1630256521780034e-05,10
Simon Equity Partners,4.1625656830210375e-05,8
Zoe Adamovicz,4.158259884112105e-05,7
Felix Petersen,4.158259884112104e-05,7
Brad Holden,4.157686719999766e-05,17
Emagen Entertainment,4.157686719999765e-05,17
Munjal Shah,4.157686719999765e-05,17
Liberty Media,4.15718003007554e-05,6
Life Sciences Angel Network,4.155934769699329e-05,14
John Johnston,4.155169793409092e-05,8
Todd Bradley,4.1551697934090915e-05,8
Creative England,4.154863199046775e-05,2
Alex Rainert,4.15359488994389e-05,15
Race Point Capital Group,4.153451203365127e-05,8
Lance White,4.1532652411567175e-05,14
Guggenheim Venture Partners,4.1527039894710315e-05,9
Tomi T. Ahonen,4.152641733321908e-05,4
Alan Moore,4.152641733321908e-05,4
Fernando Sanchez-Teran,4.152641733321908e-05,4
Agustin NuÃ±ez,4.152641733321908e-05,4
Club Invest 77,4.1511276449653665e-05,2
Evolution Capital,4.151047573290558e-05,5
Heidelberg Innovation,4.150499037629259e-05,4
IBG Beteiligungsgesellschaft Sachsen-Anhal,4.150380306732785e-05,5
Innovationsstarter Fonds Hamburg,4.15027535665078e-05,2
Craig Sherman,4.150213909161968e-05,13
Mitsubishi Corporation Life Sciences Venture,4.149394090375144e-05,14
Pedro Tortosa,4.147484223150142e-05,2
Carlos Escapa,4.147484223150142e-05,2
Jim Cheng,4.1469407257129386e-05,12
Chris Sundberg,4.1469407257129386e-05,12
Shernaz Daver,4.146940725712938e-05,12
William Mitchell,4.146940725712938e-05,12
Ravin Gandhi,4.14685104352599e-05,5
Lacuna,4.144617629261034e-05,7
Michael Keriokos,4.143684082606261e-05,5
Edward Koller,4.143684082606261e-05,5
David Feinberg,4.143684082606261e-05,5
Tice Capital,4.143684082606261e-05,5
San Francisco Equity Partners,4.143402315106775e-05,3
Peter Chernin,4.1430625263690624e-05,17
OSU Cowboy Technologies,4.142833919879318e-05,2
Sigma-Tau,4.142314333827298e-05,8
Kingsbridge Capital,4.142314333827298e-05,8
Brio Capital,4.142314333827298e-05,8
Explore. Dream. Discover.,4.142143942660797e-05,3
Michael Marks,4.14209779159763e-05,9
Emily Melton,4.14209779159763e-05,9
Leah Busque,4.14209779159763e-05,9
Todd Kimmel,4.14209779159763e-05,9
Rachel Sheinbein,4.14209779159763e-05,9
Raj Atluru,4.14209779159763e-05,9
Rebecca Lynn,4.14209779159763e-05,9
EXTOREL Management,4.1391501100600756e-05,6
Hitachi Maxell,4.139090275841806e-05,7
Bayer MaterialScience,4.139090275841806e-05,7
Brightpath Capital Partners,4.1389749221562e-05,6
Da Vinci Capital Management,4.1374065812314475e-05,5
Inspovation Ventures,4.134765396950185e-05,16
Miami Valley Venture Fund,4.1346791633480245e-05,8
NetAge (Japan),4.133394673753147e-05,6
Gilles Martin,4.132424655436255e-05,2
Gary Mueller,4.132317468286527e-05,3
Rikki Tahta,4.132317468286527e-05,3
Dan Debow,4.130700462436441e-05,3
Lee Lau,4.130700462436441e-05,3
3i Deutschland Gesellschaft fÃ¼r Industriebeteiligungen,4.130678536306103e-05,10
Paul Edwards,4.1305808602406256e-05,4
Pradeep Menon,4.1305808602406256e-05,4
Satish Jayakumar,4.1305808602406256e-05,4
Michael Stephanblome,4.1305808602406256e-05,4
Pulver's Micro Angel Fund,4.1285660390591335e-05,5
UTStarcom,4.128542944126106e-05,8
Nexus Investment,4.128542944126106e-05,8
KGI Partners,4.128542944126106e-05,8
Bokwang Investment,4.128542944126106e-05,8
AT Ventures,4.128542944126106e-05,8
Parakletos Ventures,4.128542944126106e-05,8
Florida Growth Fund,4.1271928561850564e-05,12
Emanuele Angelidis,4.126806105288057e-05,16
Barbara Poggiali,4.126806105288057e-05,16
Francesco Caio,4.126806105288057e-05,16
Don Hutchinson,4.126806105288057e-05,16
Ed Zschau,4.126806105288057e-05,16
Randy Bailey,4.1268044475946945e-05,1
Kent Thomas,4.1268044475946945e-05,1
Troy Henikoff,4.1241367427339687e-05,11
Rahim Amidi,4.123314371674064e-05,7
Emaan Amidi,4.123314371674064e-05,7
Chris Hameetman,4.123314371674064e-05,7
Michael Kianmahd,4.123314371674064e-05,7
Behzad Kianmahd,4.123314371674064e-05,7
Jon Anderson,4.122191145420399e-05,17
West Steag Partners,4.1210492063008334e-05,12
BreezeCOM,4.1210492063008334e-05,12
DRW Venture Partners,4.1210492063008334e-05,12
Ampal-American Israel,4.1210492063008334e-05,12
Scientific-Atlanta,4.1210492063008334e-05,12
iD TechVentures,4.120511914372106e-05,5
FIER Innovation,4.12017679035068e-05,2
Oddo Generation,4.12017679035068e-05,2
Albion Investors,4.1181856181267333e-05,5
Rahul Garg,4.11584571007736e-05,4
India Internet Group,4.11584571007736e-05,4
Morgan Stanley Expansion Capital,4.115744315560059e-05,13
Quester VCT,4.111120838693817e-05,6
Garnett Ventures,4.1106139404576704e-05,8
IDG Ventures USA,4.1102327415126045e-05,11
Galvanize,4.110229010342026e-05,13
Anne Johnson,4.110229010342026e-05,13
Solid Ventures,4.109696829395785e-05,4
El Dorado Investment,4.109301614379389e-05,6
Oregon Life Sciences,4.109301614379389e-05,6
The Crowd Angel,4.109222021334572e-05,2
NBC Universal,4.1091621397495224e-05,14
Unitus Seed Fund,4.109096317091281e-05,5
Hubert Burda Media,4.108679231776452e-05,11
TDF Ventures,4.1072377373480456e-05,14
IDT,4.106785007497965e-05,1
Joel Spiegel,4.106246418883299e-05,10
Dave Richards,4.106246418883299e-05,10
Jason Kilar,4.106246418883299e-05,10
John Musser,4.106246418883299e-05,10
GestiÃƒÂ³n de Capital Riesgo del PaÃƒÂ­s Vasco,4.105461955536532e-05,3
Clearpoint Ventures,4.1042032473485236e-05,5
Black Diamond Ventures,4.103978896968907e-05,7
Kerim Baran,4.1004166376559417e-05,10
RimLight Capital,4.0997318026337714e-05,6
DH Capital,4.099496820447576e-05,10
Capitole Angels,4.099376743202947e-05,2
Joe Meyer,4.099282503089976e-05,3
Ted Jansen,4.099282503089976e-05,3
Centre Capital Developpement,4.0990652807968387e-05,3
Groupe Verspieren,4.098417506024863e-05,6
Mikhail Chuchkevich,4.097795257266824e-05,2
Boris Riabov,4.097795257266824e-05,2
NewPath Ventures,4.0971206535808575e-05,9
CTI Capital,4.0965301309979644e-05,6
Tom Christopoul,4.096492539610577e-05,13
Pritzker/Vlock Family Office,4.096492539610577e-05,13
John DeMayo,4.0964925396105755e-05,13
Jonathan Shambroom,4.0964925396105755e-05,13
Doug Joon Lee,4.0964925396105755e-05,13
TA Associates,4.096364866149297e-05,10
Acumen Fund,4.095936278555259e-05,6
GET Valorisation,4.09524766692377e-05,8
The FSE Group,4.094419246735182e-05,3
SCP Partners,4.093974333253232e-05,10
Hansi Hansmann,4.093807049052359e-05,2
Yasuda Ventures,4.093003113252447e-05,12
